add_date,name,points,slot,bench,rowid,abbrev,teamId,location,nickname,fullname,division
2020-10-07,Jimmy Graham,5.6,20,1,9,PG,10,Pigskin on,the Gridiron,Pigskin on  the Gridiron,Grits
2020-10-15,Graham Gano,3,17,0,9,PG,10,Pigskin on,the Gridiron,Pigskin on  the Gridiron,Grits
2020-10-21,Bills D/ST,16,16,0,9,PG,10,Pigskin on,the Gridiron,Pigskin on  the Gridiron,Grits
2020-10-23,Keelan Cole Sr.,1.7000000000000002,20,1,9,PG,10,Pigskin on,the Gridiron,Pigskin on  the Gridiron,Grits
2020-09-08,Kenyan Drake,4.6000000000000005,20,1,10,JAH,12,Jumpin',Jaheims,Jumpin' Jaheims,Grits
2020-09-08,Mike Evans,4.7,4,0,10,JAH,12,Jumpin',Jaheims,Jumpin' Jaheims,Grits
2020-09-08,Tyler Lockett,46.95,4,0,10,JAH,12,Jumpin',Jaheims,Jumpin' Jaheims,Grits
2020-09-08,Cooper Kupp,8.899999999999999,20,1,10,JAH,12,Jumpin',Jaheims,Jumpin' Jaheims,Grits
2020-09-08,Evan Engram,7.9,6,0,10,JAH,12,Jumpin',Jaheims,Jumpin' Jaheims,Grits
2020-09-08,Ronald Jones II,10.1,23,1,10,JAH,12,Jumpin',Jaheims,Jumpin' Jaheims,Grits
2020-09-08,Josh Allen,16.380000000000003,0,0,10,JAH,12,Jumpin',Jaheims,Jumpin' Jaheims,Grits
2020-09-08,Darius Slayton,3.3000000000000003,20,1,10,JAH,12,Jumpin',Jaheims,Jumpin' Jaheims,Grits
2020-09-08,Samuel Sloman,5,17,0,10,JAH,12,Jumpin',Jaheims,Jumpin' Jaheims,Grits
2020-09-27,Rams D/ST,14,16,0,10,JAH,12,Jumpin',Jaheims,Jumpin' Jaheims,Grits
2020-10-21,Jerick McKinnon,-0.1,2,0,10,JAH,12,Jumpin',Jaheims,Jumpin' Jaheims,Grits
2020-10-21,DJ Chark Jr.,3.1,20,1,10,JAH,12,Jumpin',Jaheims,Jumpin' Jaheims,Grits
2020-10-22,Chase Edmonds,19.050000000000004,20,1,10,JAH,12,Jumpin',Jaheims,Jumpin' Jaheims,Grits
2020-10-22,Mike Davis,6.1000000000000005,2,0,10,JAH,12,Jumpin',Jaheims,Jumpin' Jaheims,Grits
2020-10-22,Gardner Minshew II,19.02,20,1,10,JAH,12,Jumpin',Jaheims,Jumpin' Jaheims,Grits
2020-10-25,Cole Beasley,16.700000000000003,20,1,10,JAH,12,Jumpin',Jaheims,Jumpin' Jaheims,Grits
