add_date,name,points,slot,bench,rowid,abbrev,teamId,location,nickname,fullname,division
2020-09-08,Steelers D/ST,13,16,0,8,SASQ,8,Athens,Team Sasquatch,Athens Team Sasquatch,Grits
2020-09-08,Harrison Butker,13,17,0,8,SASQ,8,Athens,Team Sasquatch,Athens Team Sasquatch,Grits
2020-09-08,Cam Newton,34.58,20,1,8,SASQ,8,Athens,Team Sasquatch,Athens Team Sasquatch,Grits
2020-09-08,Robby Anderson,13.4,20,1,8,SASQ,8,Athens,Team Sasquatch,Athens Team Sasquatch,Grits
2020-09-09,Steven Sims Jr.,7.700000000000001,20,1,8,SASQ,8,Athens,Team Sasquatch,Athens Team Sasquatch,Grits
2020-09-16,Nyheim Hines,2.9,20,1,8,SASQ,8,Athens,Team Sasquatch,Athens Team Sasquatch,Grits
2020-09-16,Parris Campbell,0.7000000000000001,21,1,8,SASQ,8,Athens,Team Sasquatch,Athens Team Sasquatch,Grits
2020-09-23,Jordan Reed,20.5,20,1,8,SASQ,8,Athens,Team Sasquatch,Athens Team Sasquatch,Grits
2020-09-23,Joshua Kelley,12.3,2,0,8,SASQ,8,Athens,Team Sasquatch,Athens Team Sasquatch,Grits
2020-09-23,Russell Gage,13.600000000000001,20,1,8,SASQ,8,Athens,Team Sasquatch,Athens Team Sasquatch,Grits
2020-09-08,Christian McCaffrey,22.799999999999997,21,1,9,PG,10,Pigskin on,the Gridiron,Pigskin on  the Gridiron,Grits
2020-09-08,Miles Sanders,18.6,2,0,9,PG,10,Pigskin on,the Gridiron,Pigskin on  the Gridiron,Grits
2020-09-08,Julio Jones,3.4000000000000004,4,0,9,PG,10,Pigskin on,the Gridiron,Pigskin on  the Gridiron,Grits
2020-09-08,Robert Woods,10.3,4,0,9,PG,10,Pigskin on,the Gridiron,Pigskin on  the Gridiron,Grits
2020-09-08,Todd Gurley II,6.1000000000000005,2,0,9,PG,10,Pigskin on,the Gridiron,Pigskin on  the Gridiron,Grits
2020-09-08,Devin Singletary,8.600000000000001,20,1,9,PG,10,Pigskin on,the Gridiron,Pigskin on  the Gridiron,Grits
2020-09-08,T.Y. Hilton,4.300000000000001,20,1,9,PG,10,Pigskin on,the Gridiron,Pigskin on  the Gridiron,Grits
2020-09-08,DeVante Parker,23.200000000000003,20,1,9,PG,10,Pigskin on,the Gridiron,Pigskin on  the Gridiron,Grits
2020-09-08,Tom Brady,8.68,20,1,9,PG,10,Pigskin on,the Gridiron,Pigskin on  the Gridiron,Grits
2020-09-08,Matthew Stafford,16.16,0,0,9,PG,10,Pigskin on,the Gridiron,Pigskin on  the Gridiron,Grits
2020-09-08,Diontae Johnson,21.65,23,1,9,PG,10,Pigskin on,the Gridiron,Pigskin on  the Gridiron,Grits
2020-09-08,Boston Scott,8.850000000000001,20,1,9,PG,10,Pigskin on,the Gridiron,Pigskin on  the Gridiron,Grits
2020-09-08,Bears D/ST,13,16,0,9,PG,10,Pigskin on,the Gridiron,Pigskin on  the Gridiron,Grits
2020-09-08,Saints D/ST,3,20,1,9,PG,10,Pigskin on,the Gridiron,Pigskin on  the Gridiron,Grits
2020-09-08,Chris Boswell,6,17,0,9,PG,10,Pigskin on,the Gridiron,Pigskin on  the Gridiron,Grits
2020-09-23,Dion Lewis,14.7,20,1,9,PG,10,Pigskin on,the Gridiron,Pigskin on  the Gridiron,Grits
2020-09-24,Jared Cook,8.3,6,0,9,PG,10,Pigskin on,the Gridiron,Pigskin on  the Gridiron,Grits
2020-09-08,Kenyan Drake,10.5,2,0,10,JAH,12,Jumpin',Jaheims,Jumpin' Jaheims,Grits
2020-09-08,Mike Evans,19.9,4,0,10,JAH,12,Jumpin',Jaheims,Jumpin' Jaheims,Grits
2020-09-08,Tyler Lockett,16.2,4,0,10,JAH,12,Jumpin',Jaheims,Jumpin' Jaheims,Grits
2020-09-08,Cooper Kupp,10.899999999999999,23,1,10,JAH,12,Jumpin',Jaheims,Jumpin' Jaheims,Grits
2020-09-08,Mark Ingram II,14.7,20,1,10,JAH,12,Jumpin',Jaheims,Jumpin' Jaheims,Grits
2020-09-08,Evan Engram,9.5,20,1,10,JAH,12,Jumpin',Jaheims,Jumpin' Jaheims,Grits
2020-09-08,Michael Gallup,6.800000000000001,20,1,10,JAH,12,Jumpin',Jaheims,Jumpin' Jaheims,Grits
2020-09-08,Ronald Jones II,9.700000000000001,20,1,10,JAH,12,Jumpin',Jaheims,Jumpin' Jaheims,Grits
2020-09-08,Josh Allen,34.5,0,0,10,JAH,12,Jumpin',Jaheims,Jumpin' Jaheims,Grits
2020-09-08,Julian Edelman,21.900000000000002,20,1,10,JAH,12,Jumpin',Jaheims,Jumpin' Jaheims,Grits
2020-09-08,Mike Gesicki,31,6,0,10,JAH,12,Jumpin',Jaheims,Jumpin' Jaheims,Grits
2020-09-08,Darius Slayton,4.800000000000001,20,1,10,JAH,12,Jumpin',Jaheims,Jumpin' Jaheims,Grits
2020-09-08,Sony Michel,1.9000000000000001,20,1,10,JAH,12,Jumpin',Jaheims,Jumpin' Jaheims,Grits
2020-09-08,Samuel Sloman,7,17,0,10,JAH,12,Jumpin',Jaheims,Jumpin' Jaheims,Grits
2020-09-09,Eagles D/ST,-1,16,0,10,JAH,12,Jumpin',Jaheims,Jumpin' Jaheims,Grits
2020-09-23,Jerick McKinnon,17.25,2,0,10,JAH,12,Jumpin',Jaheims,Jumpin' Jaheims,Grits
