add_date,name,points,slot,bench,teamId1,abbrev,teamId,location,nickname,owners,fullname,division
2021-09-07,Mike Evans,28.6,4,0,9,PG,10,Pigskin on,the Gridiron,NA,Pigskin on  the Gridiron,Grits
2021-09-07,Cooper Kupp,32.6,4,0,9,PG,10,Pigskin on,the Gridiron,NA,Pigskin on  the Gridiron,Grits
2021-09-07,Russell Wilson,0,21,1,9,PG,10,Pigskin on,the Gridiron,NA,Pigskin on  the Gridiron,Grits
2021-09-07,Brandin Cooks,4.6,23,1,9,PG,10,Pigskin on,the Gridiron,NA,Pigskin on  the Gridiron,Grits
2021-09-07,Tyler Boyd,5.9,20,1,9,PG,10,Pigskin on,the Gridiron,NA,Pigskin on  the Gridiron,Grits
2021-09-07,Leonard Fournette,16,2,0,9,PG,10,Pigskin on,the Gridiron,NA,Pigskin on  the Gridiron,Grits
2021-09-07,Joe Burrow,26.64,0,0,9,PG,10,Pigskin on,the Gridiron,NA,Pigskin on  the Gridiron,Grits
2021-09-07,Bills D/ST,0,16,0,9,PG,10,Pigskin on,the Gridiron,NA,Pigskin on  the Gridiron,Grits
2021-09-07,Broncos D/ST,3,20,1,9,PG,10,Pigskin on,the Gridiron,NA,Pigskin on  the Gridiron,Grits
2021-09-07,Michael Pittman Jr.,18.5,20,1,9,PG,10,Pigskin on,the Gridiron,NA,Pigskin on  the Gridiron,Grits
2021-09-07,Brandon McManus,2,17,0,9,PG,10,Pigskin on,the Gridiron,NA,Pigskin on  the Gridiron,Grits
2021-10-13,Taylor Heinicke,20.22,20,1,9,PG,10,Pigskin on,the Gridiron,NA,Pigskin on  the Gridiron,Grits
2021-10-14,Alexander Mattison,0,20,1,9,PG,10,Pigskin on,the Gridiron,NA,Pigskin on  the Gridiron,Grits
2021-10-14,Kenneth Gainwell,12.100000000000001,20,1,9,PG,10,Pigskin on,the Gridiron,NA,Pigskin on  the Gridiron,Grits
2021-09-07,Alvin Kamara,28.900000000000002,2,0,10,JAH,12,Jumpin',Jaheims,NA,Jumpin' Jaheims,Grits
2021-09-07,Najee Harris,0,20,1,10,JAH,12,Jumpin',Jaheims,NA,Jumpin' Jaheims,Grits
2021-09-07,Justin Jefferson,0,20,1,10,JAH,12,Jumpin',Jaheims,NA,Jumpin' Jaheims,Grits
2021-09-07,Tyler Lockett,2.2,4,0,10,JAH,12,Jumpin',Jaheims,NA,Jumpin' Jaheims,Grits
2021-09-07,DJ Moore,10.3,23,1,10,JAH,12,Jumpin',Jaheims,NA,Jumpin' Jaheims,Grits
2021-09-07,Logan Thomas,0,21,1,10,JAH,12,Jumpin',Jaheims,NA,Jumpin' Jaheims,Grits
2021-09-07,DeVonta Smith,8.600000000000001,4,0,10,JAH,12,Jumpin',Jaheims,NA,Jumpin' Jaheims,Grits
2021-09-07,Damien Harris,24.3,20,1,10,JAH,12,Jumpin',Jaheims,NA,Jumpin' Jaheims,Grits
2021-09-07,Laviska Shenault Jr.,0,20,1,10,JAH,12,Jumpin',Jaheims,NA,Jumpin' Jaheims,Grits
2021-09-07,Ryan Tannehill,19.4,0,0,10,JAH,12,Jumpin',Jaheims,NA,Jumpin' Jaheims,Grits
2021-09-07,Ravens D/ST,-6,20,1,10,JAH,12,Jumpin',Jaheims,NA,Jumpin' Jaheims,Grits
2021-09-07,Matt Gay,9,17,0,10,JAH,12,Jumpin',Jaheims,NA,Jumpin' Jaheims,Grits
2021-09-16,Cardinals D/ST,11,16,0,10,JAH,12,Jumpin',Jaheims,NA,Jumpin' Jaheims,Grits
2021-10-17,Jared Cook,0,20,1,10,JAH,12,Jumpin',Jaheims,NA,Jumpin' Jaheims,Grits
2021-10-17,Carson Wentz,20.3,20,1,10,JAH,12,Jumpin',Jaheims,NA,Jumpin' Jaheims,Grits
2021-10-22,Ricky Seals-Jones,8.100000000000001,6,0,10,JAH,12,Jumpin',Jaheims,NA,Jumpin' Jaheims,Grits
2021-10-23,Miles Sanders,3.2,2,0,10,JAH,12,Jumpin',Jaheims,NA,Jumpin' Jaheims,Grits
