add_date,name,points,slot,bench,teamId1,abbrev,teamId,location,nickname,owners,fullname,division
2021-10-14,Matt Ryan,6.14,20,1,7,CapC,7,Captain,Clairvoyant,NA,Captain Clairvoyant,Grits
2021-10-20,A.J. Green,7.5,23,1,7,CapC,7,Captain,Clairvoyant,NA,Captain Clairvoyant,Grits
2021-10-20,Packers D/ST,8,16,0,7,CapC,7,Captain,Clairvoyant,NA,Captain Clairvoyant,Grits
2021-09-07,Josh Allen,29.46,0,0,8,SASQ,8,Athens,Team Sasquatch,NA,Athens Team Sasquatch,Grits
2021-09-07,Aaron Jones,20.5,2,0,8,SASQ,8,Athens,Team Sasquatch,NA,Athens Team Sasquatch,Grits
2021-09-07,CeeDee Lamb,14.05,4,0,8,SASQ,8,Athens,Team Sasquatch,NA,Athens Team Sasquatch,Grits
2021-09-07,Kyle Pitts,2.3,6,0,8,SASQ,8,Athens,Team Sasquatch,NA,Athens Team Sasquatch,Grits
2021-09-07,Kyler Murray,9.06,20,1,8,SASQ,8,Athens,Team Sasquatch,NA,Athens Team Sasquatch,Grits
2021-09-07,Deebo Samuel,20.1,4,0,8,SASQ,8,Athens,Team Sasquatch,NA,Athens Team Sasquatch,Grits
2021-09-15,Rob Gronkowski,0,20,1,8,SASQ,8,Athens,Team Sasquatch,NA,Athens Team Sasquatch,Grits
2021-09-22,Cordarrelle Patterson,16.95,2,0,8,SASQ,8,Athens,Team Sasquatch,NA,Athens Team Sasquatch,Grits
2021-10-13,Darrel Williams,14,23,1,8,SASQ,8,Athens,Team Sasquatch,NA,Athens Team Sasquatch,Grits
2021-10-13,Chase Claypool,8.1,20,1,8,SASQ,8,Athens,Team Sasquatch,NA,Athens Team Sasquatch,Grits
2021-10-13,Nick Folk,15,17,0,8,SASQ,8,Athens,Team Sasquatch,NA,Athens Team Sasquatch,Grits
2021-10-20,Saints D/ST,12,20,1,8,SASQ,8,Athens,Team Sasquatch,NA,Athens Team Sasquatch,Grits
2021-10-20,D'Ernest Johnson,9.399999999999999,20,1,8,SASQ,8,Athens,Team Sasquatch,NA,Athens Team Sasquatch,Grits
2021-10-21,Tyler Bass,10,20,1,8,SASQ,8,Athens,Team Sasquatch,NA,Athens Team Sasquatch,Grits
2021-10-22,Cowboys D/ST,4,16,0,8,SASQ,8,Athens,Team Sasquatch,NA,Athens Team Sasquatch,Grits
2021-10-27,Bears D/ST,-6,20,1,8,SASQ,8,Athens,Team Sasquatch,NA,Athens Team Sasquatch,Grits
2021-09-07,Dalvin Cook,7.800000000000001,2,0,9,PG,10,Pigskin on,the Gridiron,NA,Pigskin on  the Gridiron,Grits
2021-09-07,Antonio Gibson,6.9,20,1,9,PG,10,Pigskin on,the Gridiron,NA,Pigskin on  the Gridiron,Grits
2021-09-07,Darren Waller,0,20,1,9,PG,10,Pigskin on,the Gridiron,NA,Pigskin on  the Gridiron,Grits
2021-09-07,Mike Evans,12.8,4,0,9,PG,10,Pigskin on,the Gridiron,NA,Pigskin on  the Gridiron,Grits
2021-09-07,Cooper Kupp,21.4,4,0,9,PG,10,Pigskin on,the Gridiron,NA,Pigskin on  the Gridiron,Grits
2021-09-07,Russell Wilson,0,21,1,9,PG,10,Pigskin on,the Gridiron,NA,Pigskin on  the Gridiron,Grits
2021-09-07,Brandin Cooks,18.3,23,1,9,PG,10,Pigskin on,the Gridiron,NA,Pigskin on  the Gridiron,Grits
2021-09-07,Leonard Fournette,5.8,2,0,9,PG,10,Pigskin on,the Gridiron,NA,Pigskin on  the Gridiron,Grits
2021-09-07,Joe Burrow,20.259999999999998,0,0,9,PG,10,Pigskin on,the Gridiron,NA,Pigskin on  the Gridiron,Grits
2021-09-07,Bills D/ST,11,16,0,9,PG,10,Pigskin on,the Gridiron,NA,Pigskin on  the Gridiron,Grits
2021-09-07,Michael Pittman Jr.,25.6,20,1,9,PG,10,Pigskin on,the Gridiron,NA,Pigskin on  the Gridiron,Grits
2021-09-07,Brandon McManus,5,17,0,9,PG,10,Pigskin on,the Gridiron,NA,Pigskin on  the Gridiron,Grits
2021-10-13,Taylor Heinicke,11.8,20,1,9,PG,10,Pigskin on,the Gridiron,NA,Pigskin on  the Gridiron,Grits
2021-10-14,Alexander Mattison,1,20,1,9,PG,10,Pigskin on,the Gridiron,NA,Pigskin on  the Gridiron,Grits
2021-10-14,Kenneth Gainwell,2.7,20,1,9,PG,10,Pigskin on,the Gridiron,NA,Pigskin on  the Gridiron,Grits
2021-10-27,Zach Ertz,6.2,6,0,9,PG,10,Pigskin on,the Gridiron,NA,Pigskin on  the Gridiron,Grits
2021-10-27,Sterling Shepard,4.5,20,1,9,PG,10,Pigskin on,the Gridiron,NA,Pigskin on  the Gridiron,Grits
2021-09-07,Alvin Kamara,15.100000000000001,2,0,10,JAH,12,Jumpin',Jaheims,NA,Jumpin' Jaheims,Grits
2021-09-07,Najee Harris,19.5,20,1,10,JAH,12,Jumpin',Jaheims,NA,Jumpin' Jaheims,Grits
2021-09-07,Justin Jefferson,3.1,20,1,10,JAH,12,Jumpin',Jaheims,NA,Jumpin' Jaheims,Grits
2021-09-07,Tyler Lockett,20.200000000000003,4,0,10,JAH,12,Jumpin',Jaheims,NA,Jumpin' Jaheims,Grits
2021-09-07,DJ Moore,7.9,23,1,10,JAH,12,Jumpin',Jaheims,NA,Jumpin' Jaheims,Grits
2021-09-07,Logan Thomas,0,21,1,10,JAH,12,Jumpin',Jaheims,NA,Jumpin' Jaheims,Grits
2021-09-07,DeVonta Smith,2,4,0,10,JAH,12,Jumpin',Jaheims,NA,Jumpin' Jaheims,Grits
2021-09-07,Damien Harris,14,20,1,10,JAH,12,Jumpin',Jaheims,NA,Jumpin' Jaheims,Grits
2021-09-07,Laviska Shenault Jr.,3.1,20,1,10,JAH,12,Jumpin',Jaheims,NA,Jumpin' Jaheims,Grits
2021-09-07,Ryan Tannehill,21.2,0,0,10,JAH,12,Jumpin',Jaheims,NA,Jumpin' Jaheims,Grits
2021-09-07,Ravens D/ST,0,20,1,10,JAH,12,Jumpin',Jaheims,NA,Jumpin' Jaheims,Grits
2021-09-07,Matt Gay,8,17,0,10,JAH,12,Jumpin',Jaheims,NA,Jumpin' Jaheims,Grits
2021-09-16,Cardinals D/ST,1,16,0,10,JAH,12,Jumpin',Jaheims,NA,Jumpin' Jaheims,Grits
2021-10-17,Jared Cook,3.5,6,0,10,JAH,12,Jumpin',Jaheims,NA,Jumpin' Jaheims,Grits
2021-10-17,Carson Wentz,18.34,20,1,10,JAH,12,Jumpin',Jaheims,NA,Jumpin' Jaheims,Grits
2021-10-22,Ricky Seals-Jones,2.2,20,1,10,JAH,12,Jumpin',Jaheims,NA,Jumpin' Jaheims,Grits
2021-10-23,Miles Sanders,0,2,0,10,JAH,12,Jumpin',Jaheims,NA,Jumpin' Jaheims,Grits
